Content,EventTemplate,IsInTrain,Dataset
clusterAddMember  (command 1900),clusterAddMember  (command <*>),yes,HPC
clusterAddMember  (command 1902),clusterAddMember  (command <*>),yes,HPC
clusterAddMember  (command 1900),clusterAddMember  (command <*>),yes,HPC
clusterAddMember  (command 1900),clusterAddMember  (command <*>),yes,HPC
clusterAddMember  (command 1900),clusterAddMember  (command <*>),yes,HPC
clusterAddMember  (command 1902),clusterAddMember  (command <*>),yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
boot (command 2092) Error: HALT asserted\  cannot continue,boot (command <*>) Error: HALT asserted\  cannot continue,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
Link ok,Link ok,yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
risBoot  (command 1903),risBoot  (command <*>),yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
normal,normal,yes,HPC
ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root7_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root7_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root25_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root26_tmp is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root26_tmp is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root26_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,yes,HPC
ambient=29,ambient=<*>,yes,HPC
ambient=33,ambient=<*>,yes,HPC
ambient=25,ambient=<*>,yes,HPC
ambient=25,ambient=<*>,yes,HPC
ambient=31,ambient=<*>,yes,HPC
ambient=32,ambient=<*>,yes,HPC
ambient=26,ambient=<*>,yes,HPC
ambient=25,ambient=<*>,yes,HPC
ambient=29,ambient=<*>,yes,HPC
ambient=32,ambient=<*>,yes,HPC
ambient=29,ambient=<*>,yes,HPC
ambient=28,ambient=<*>,yes,HPC
ambient=27,ambient=<*>,yes,HPC
ambient=30,ambient=<*>,yes,HPC
ambient=33,ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=31,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=31,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=31,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=28,psu failure\ ambient=<*>,yes,HPC
psu failure\ ambient=31,psu failure\ ambient=<*>,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
power/control problem,power/control problem,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Link in reset,Link in reset,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
Command has completed successfully,Command has completed successfully,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
link errors remain current,link errors remain current,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
configured out,configured out,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
Linkerror event interval expired,Linkerror event interval expired,yes,HPC
q1.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
hangouts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
r3---sn-i3beln7k.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
mini.cpc.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
securepubads.g.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
oimagea5.ydstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,yes,Proxifier
client-lb.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
client-cf.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,yes,Proxifier
